location,id,date,station_number,level__m
Belet Weyne,37094,6/12/1980,sh001,
Belet Weyne,37089,5/12/1980,sh001,
Belet Weyne,37087,4/12/1980,sh001,
Belet Weyne,37082,3/12/1980,sh001,
Belet Weyne,37074,2/12/1980,sh001,
Belet Weyne,37070,1/12/1980,sh001,2.004
Belet Weyne,37065,30/11/1980,sh001,2.074
Belet Weyne,37061,29/11/1980,sh001,2.125
Belet Weyne,37055,28/11/1980,sh001,2.141
Belet Weyne,37052,27/11/1980,sh001,2.153
Belet Weyne,37046,26/11/1980,sh001,2.109
Belet Weyne,37040,25/11/1980,sh001,2.024
Belet Weyne,37038,24/11/1980,sh001,2.054
Belet Weyne,37029,23/11/1980,sh001,2.079
Belet Weyne,37028,22/11/1980,sh001,2.09
Belet Weyne,37020,21/11/1980,sh001,2.109
Belet Weyne,37016,20/11/1980,sh001,2.128
Belet Weyne,37009,19/11/1980,sh001,2.144
Belet Weyne,37008,18/11/1980,sh001,2.164
Belet Weyne,37000,17/11/1980,sh001,2.189
Belet Weyne,36997,16/11/1980,sh001,2.215
Belet Weyne,36991,15/11/1980,sh001,2.239
Belet Weyne,36987,14/11/1980,sh001,2.264
Belet Weyne,36982,13/11/1980,sh001,2.294
Belet Weyne,36974,12/11/1980,sh001,2.325
Belet Weyne,36970,11/11/1980,sh001,2.362
Belet Weyne,36966,10/11/1980,sh001,2.399
Belet Weyne,36963,9/11/1980,sh001,2.449
Belet Weyne,36956,8/11/1980,sh001,2.49
Belet Weyne,36953,7/11/1980,sh001,2.517
Belet Weyne,36947,6/11/1980,sh001,2.512
Belet Weyne,36941,5/11/1980,sh001,2.501
Belet Weyne,36936,4/11/1980,sh001,2.532
Belet Weyne,36933,3/11/1980,sh001,2.575
Belet Weyne,36927,2/11/1980,sh001,2.635
Belet Weyne,36922,1/11/1980,sh001,2.629
Belet Weyne,36916,31/10/1980,sh001,2.62
Belet Weyne,36909,30/10/1980,sh001,2.638
Belet Weyne,36906,29/10/1980,sh001,2.653
Belet Weyne,36903,28/10/1980,sh001,2.717
Belet Weyne,36895,27/10/1980,sh001,2.746
Belet Weyne,36890,26/10/1980,sh001,2.739
Belet Weyne,36888,25/10/1980,sh001,2.792
Belet Weyne,36882,24/10/1980,sh001,2.869
Belet Weyne,36874,23/10/1980,sh001,2.95
Belet Weyne,36870,22/10/1980,sh001,2.927
Belet Weyne,36865,21/10/1980,sh001,2.951
Belet Weyne,36863,20/10/1980,sh001,3.012
Belet Weyne,36858,19/10/1980,sh001,3.084
Belet Weyne,36851,18/10/1980,sh001,3.124
Belet Weyne,36846,17/10/1980,sh001,3.155
Belet Weyne,36839,16/10/1980,sh001,3.197
Belet Weyne,36834,15/10/1980,sh001,3.16
Belet Weyne,36829,14/10/1980,sh001,3.008
Belet Weyne,36827,13/10/1980,sh001,2.987
Belet Weyne,36820,12/10/1980,sh001,2.992
Belet Weyne,36817,11/10/1980,sh001,3.044
Belet Weyne,36811,10/10/1980,sh001,3.101
Belet Weyne,36807,9/10/1980,sh001,3.237
Belet Weyne,36800,8/10/1980,sh001,3.289
Belet Weyne,36794,7/10/1980,sh001,3.215
Belet Weyne,36790,6/10/1980,sh001,3.121
Belet Weyne,36786,5/10/1980,sh001,2.988
Belet Weyne,36783,4/10/1980,sh001,2.902
Belet Weyne,36774,3/10/1980,sh001,2.881
Belet Weyne,36770,2/10/1980,sh001,2.9
Belet Weyne,36768,1/10/1980,sh001,2.931
Belet Weyne,36760,30/09/1980,sh001,2.993
Belet Weyne,36758,29/09/1980,sh001,3.069
Belet Weyne,36753,28/09/1980,sh001,3.063
Belet Weyne,36746,27/09/1980,sh001,3.085
Belet Weyne,36742,26/09/1980,sh001,3.106
Belet Weyne,36737,25/09/1980,sh001,3.111
Belet Weyne,36730,24/09/1980,sh001,3.128
Belet Weyne,36727,23/09/1980,sh001,3.155
Belet Weyne,36720,22/09/1980,sh001,3.211
Belet Weyne,36714,21/09/1980,sh001,3.31
Belet Weyne,36710,20/09/1980,sh001,3.404
Belet Weyne,36706,19/09/1980,sh001,3.465
Belet Weyne,36700,18/09/1980,sh001,3.55
Belet Weyne,36694,17/09/1980,sh001,3.573
Belet Weyne,36691,16/09/1980,sh001,3.537
Belet Weyne,36685,15/09/1980,sh001,3.402
Belet Weyne,36679,14/09/1980,sh001,3.263
Belet Weyne,36677,13/09/1980,sh001,3.197
Belet Weyne,36670,12/9/1980,sh001,3.126
Belet Weyne,36665,11/9/1980,sh001,3.104
Belet Weyne,36660,10/9/1980,sh001,3.124
Belet Weyne,36657,9/9/1980,sh001,3.223
Belet Weyne,36652,8/9/1980,sh001,3.342
Belet Weyne,36644,7/9/1980,sh001,3.441
Belet Weyne,36642,6/9/1980,sh001,3.536
Belet Weyne,36638,5/9/1980,sh001,3.665
Belet Weyne,36630,4/9/1980,sh001,3.742
Belet Weyne,36628,3/9/1980,sh001,3.776
Belet Weyne,36619,2/9/1980,sh001,3.778
Belet Weyne,36618,1/9/1980,sh001,3.78
Belet Weyne,36613,31/08/1980,sh001,3.793
Belet Weyne,36606,30/08/1980,sh001,3.758
Belet Weyne,36602,29/08/1980,sh001,3.599
Belet Weyne,36597,28/08/1980,sh001,3.434
Belet Weyne,36592,27/08/1980,sh001,3.42
Belet Weyne,36587,26/08/1980,sh001,3.418
Belet Weyne,36581,25/08/1980,sh001,3.154
Belet Weyne,36575,24/08/1980,sh001,3.008
Belet Weyne,36572,23/08/1980,sh001,2.919
Belet Weyne,36565,22/08/1980,sh001,2.929
Belet Weyne,36562,21/08/1980,sh001,2.997
Belet Weyne,36554,20/08/1980,sh001,3.123
Belet Weyne,36550,19/08/1980,sh001,3.236
Belet Weyne,36544,18/08/1980,sh001,3.359
Belet Weyne,36542,17/08/1980,sh001,3.521
Belet Weyne,36536,16/08/1980,sh001,3.647
Belet Weyne,36531,15/08/1980,sh001,3.635
Belet Weyne,36524,14/08/1980,sh001,3.585
Belet Weyne,36523,13/08/1980,sh001,3.524
Belet Weyne,36518,12/8/1980,sh001,3.442
Belet Weyne,36512,11/8/1980,sh001,3.48
Belet Weyne,36508,10/8/1980,sh001,3.452
Belet Weyne,36503,9/8/1980,sh001,3.363
Belet Weyne,36495,8/8/1980,sh001,3.38
Belet Weyne,36491,7/8/1980,sh001,3.408
Belet Weyne,36484,6/8/1980,sh001,3.493
Belet Weyne,36480,5/8/1980,sh001,3.495
Belet Weyne,36477,4/8/1980,sh001,3.445
Belet Weyne,36473,3/8/1980,sh001,3.353
Belet Weyne,36465,2/8/1980,sh001,3.374
Belet Weyne,36460,1/8/1980,sh001,3.198
Belet Weyne,36457,31/07/1980,sh001,2.712
Belet Weyne,36451,30/07/1980,sh001,2.657
Belet Weyne,36447,29/07/1980,sh001,2.711
Belet Weyne,36439,28/07/1980,sh001,2.673
Belet Weyne,36434,27/07/1980,sh001,2.668
Belet Weyne,36433,26/07/1980,sh001,2.614
Belet Weyne,36427,25/07/1980,sh001,2.605
Belet Weyne,36423,24/07/1980,sh001,2.589
Belet Weyne,36414,23/07/1980,sh001,2.603
Belet Weyne,36412,22/07/1980,sh001,2.643
Belet Weyne,36408,21/07/1980,sh001,2.705
Belet Weyne,36402,20/07/1980,sh001,2.748
Belet Weyne,36395,19/07/1980,sh001,2.717
Belet Weyne,36390,18/07/1980,sh001,2.645
Belet Weyne,36386,17/07/1980,sh001,2.655
Belet Weyne,36381,16/07/1980,sh001,2.571
Belet Weyne,36376,15/07/1980,sh001,2.373
Belet Weyne,36373,14/07/1980,sh001,2.26
Belet Weyne,36367,13/07/1980,sh001,2.21
Belet Weyne,36361,12/7/1980,sh001,2.208
Belet Weyne,36357,11/7/1980,sh001,2.209
Belet Weyne,36351,10/7/1980,sh001,2.217
Belet Weyne,36348,9/7/1980,sh001,2.222
Belet Weyne,36342,8/7/1980,sh001,2.198
Belet Weyne,36334,7/7/1980,sh001,2.174
Belet Weyne,36332,6/7/1980,sh001,2.088
Belet Weyne,36325,5/7/1980,sh001,2.026
Belet Weyne,36322,4/7/1980,sh001,2.028
Belet Weyne,36317,3/7/1980,sh001,2.037
Belet Weyne,36312,2/7/1980,sh001,2.04
Belet Weyne,36307,1/7/1980,sh001,2.057
Belet Weyne,36300,30/06/1980,sh001,2.07
Belet Weyne,36297,29/06/1980,sh001,2.131
Belet Weyne,36290,28/06/1980,sh001,2.205
Belet Weyne,36286,27/06/1980,sh001,2.118
Belet Weyne,36279,26/06/1980,sh001,2.125
Belet Weyne,36274,25/06/1980,sh001,2.143
Belet Weyne,36270,24/06/1980,sh001,2.163
Belet Weyne,36264,23/06/1980,sh001,2.183
Belet Weyne,36259,22/06/1980,sh001,2.189
Belet Weyne,36258,21/06/1980,sh001,2.199
Belet Weyne,36251,20/06/1980,sh001,2.254
Belet Weyne,36248,19/06/1980,sh001,2.251
Belet Weyne,36243,18/06/1980,sh001,2.295
Belet Weyne,36238,17/06/1980,sh001,2.345
Belet Weyne,36230,16/06/1980,sh001,2.376
Belet Weyne,36226,15/06/1980,sh001,2.283
Belet Weyne,36221,14/06/1980,sh001,2.166
Belet Weyne,36214,13/06/1980,sh001,2.154
Belet Weyne,36213,12/6/1980,sh001,2.175
Belet Weyne,36206,11/6/1980,sh001,2.209
Belet Weyne,36199,10/6/1980,sh001,2.226
Belet Weyne,36198,9/6/1980,sh001,2.263
Belet Weyne,36190,8/6/1980,sh001,2.303
Belet Weyne,36187,7/6/1980,sh001,2.318
Belet Weyne,36180,6/6/1980,sh001,2.334
Belet Weyne,36177,5/6/1980,sh001,2.362
Belet Weyne,36172,4/6/1980,sh001,2.403
Belet Weyne,36164,3/6/1980,sh001,2.478
Belet Weyne,36162,2/6/1980,sh001,2.552
Belet Weyne,36158,1/6/1980,sh001,2.669
Belet Weyne,36153,31/05/1980,sh001,2.771
Belet Weyne,36146,30/05/1980,sh001,2.801
Belet Weyne,36139,29/05/1980,sh001,2.852
Belet Weyne,36138,28/05/1980,sh001,2.97
Belet Weyne,36129,27/05/1980,sh001,3.195
Belet Weyne,36127,26/05/1980,sh001,3.405
Belet Weyne,36121,25/05/1980,sh001,3.764
Belet Weyne,36117,24/05/1980,sh001,4.049
Belet Weyne,36109,23/05/1980,sh001,4.1
Belet Weyne,36108,22/05/1980,sh001,4.09
Belet Weyne,36102,21/05/1980,sh001,4.048
Belet Weyne,36098,20/05/1980,sh001,4.025
Belet Weyne,36091,19/05/1980,sh001,3.986
Belet Weyne,36088,18/05/1980,sh001,4.005
Belet Weyne,36082,17/05/1980,sh001,4.15
Belet Weyne,36077,16/05/1980,sh001,4.485
Belet Weyne,36070,15/05/1980,sh001,3.964
Belet Weyne,36067,14/05/1980,sh001,3.828
Belet Weyne,36059,13/05/1980,sh001,3.825
Belet Weyne,36056,12/5/1980,sh001,3.843
Belet Weyne,36053,11/5/1980,sh001,3.841
Belet Weyne,36045,10/5/1980,sh001,3.698
Belet Weyne,36041,9/5/1980,sh001,3.533
Belet Weyne,36034,8/5/1980,sh001,3.55
Belet Weyne,36031,7/5/1980,sh001,3.614
Belet Weyne,36026,6/5/1980,sh001,3.697
Belet Weyne,36023,5/5/1980,sh001,3.436
Belet Weyne,36014,4/5/1980,sh001,2.576
Belet Weyne,36011,3/5/1980,sh001,2.361
Belet Weyne,36007,2/5/1980,sh001,2.308
Belet Weyne,36001,1/5/1980,sh001,2.298
Belet Weyne,35996,30/04/1980,sh001,2.291
Belet Weyne,35992,29/04/1980,sh001,2.271
Belet Weyne,35985,28/04/1980,sh001,2.309
Belet Weyne,35981,27/04/1980,sh001,2.364
Belet Weyne,35974,26/04/1980,sh001,2.435
Belet Weyne,35969,25/04/1980,sh001,2.556
Belet Weyne,35967,24/04/1980,sh001,2.727
Belet Weyne,35959,23/04/1980,sh001,2.948
Belet Weyne,35954,22/04/1980,sh001,3.183
Belet Weyne,35949,21/04/1980,sh001,2.539
Belet Weyne,35947,20/04/1980,sh001,1.964
Belet Weyne,35942,19/04/1980,sh001,2.037
Belet Weyne,35937,18/04/1980,sh001,2.076
Belet Weyne,35929,17/04/1980,sh001,1.822
Belet Weyne,35927,16/04/1980,sh001,1.757
Belet Weyne,35919,15/04/1980,sh001,1.758
Belet Weyne,35916,14/04/1980,sh001,1.759
Belet Weyne,35913,13/04/1980,sh001,1.767
Belet Weyne,35906,12/4/1980,sh001,1.769
Belet Weyne,35903,11/4/1980,sh001,1.777
Belet Weyne,35898,10/4/1980,sh001,1.779
Belet Weyne,35893,9/4/1980,sh001,1.787
Belet Weyne,35885,8/4/1980,sh001,1.789
Belet Weyne,35879,7/4/1980,sh001,1.798
Belet Weyne,35876,6/4/1980,sh001,1.807
Belet Weyne,35872,5/4/1980,sh001,1.81
Belet Weyne,35867,4/4/1980,sh001,1.828
Belet Weyne,35861,3/4/1980,sh001,1.837
Belet Weyne,35856,2/4/1980,sh001,1.827
Belet Weyne,35851,1/4/1980,sh001,1.808
Belet Weyne,35846,31/03/1980,sh001,1.797
Belet Weyne,35841,30/03/1980,sh001,1.779
Belet Weyne,35837,29/03/1980,sh001,1.778
Belet Weyne,35833,28/03/1980,sh001,1.783
Belet Weyne,35828,27/03/1980,sh001,1.788
Belet Weyne,35821,26/03/1980,sh001,1.788
Belet Weyne,35814,25/03/1980,sh001,1.788
Belet Weyne,35811,24/03/1980,sh001,
Belet Weyne,35805,23/03/1980,sh001,
Belet Weyne,35801,22/03/1980,sh001,
Belet Weyne,35796,21/03/1980,sh001,
Belet Weyne,35791,20/03/1980,sh001,
Belet Weyne,35787,19/03/1980,sh001,
Belet Weyne,35783,18/03/1980,sh001,
Belet Weyne,35776,17/03/1980,sh001,
Belet Weyne,35770,16/03/1980,sh001,
Belet Weyne,35768,15/03/1980,sh001,
Belet Weyne,35763,14/03/1980,sh001,1.844
Belet Weyne,35754,13/03/1980,sh001,1.847
Belet Weyne,35750,12/3/1980,sh001,1.849
Belet Weyne,35745,11/3/1980,sh001,1.857
Belet Weyne,35741,10/3/1980,sh001,1.858
Belet Weyne,35738,9/3/1980,sh001,1.86
Belet Weyne,35733,8/3/1980,sh001,1.877
Belet Weyne,35727,7/3/1980,sh001,1.877
Belet Weyne,35720,6/3/1980,sh001,1.869
Belet Weyne,35716,5/3/1980,sh001,1.868
Belet Weyne,35712,4/3/1980,sh001,1.869
Belet Weyne,35707,3/3/1980,sh001,1.878
Belet Weyne,35699,2/3/1980,sh001,1.887
Belet Weyne,35697,1/3/1980,sh001,1.888
Belet Weyne,35690,29/02/1980,sh001,1.888
Belet Weyne,35687,28/02/1980,sh001,1.888
Belet Weyne,35682,27/02/1980,sh001,1.888
Belet Weyne,35678,26/02/1980,sh001,1.888
Belet Weyne,35670,25/02/1980,sh001,1.889
Belet Weyne,35666,24/02/1980,sh001,1.9
Belet Weyne,35663,23/02/1980,sh001,1.934
Belet Weyne,35654,22/02/1980,sh001,1.961
Belet Weyne,35653,21/02/1980,sh001,1.965
Belet Weyne,35645,20/02/1980,sh001,1.977
Belet Weyne,35642,19/02/1980,sh001,1.967
Belet Weyne,35637,18/02/1980,sh001,1.939
Belet Weyne,35632,17/02/1980,sh001,1.892
Belet Weyne,35624,16/02/1980,sh001,1.897
Belet Weyne,35622,15/02/1980,sh001,1.898
Belet Weyne,35616,14/02/1980,sh001,1.898
Belet Weyne,35611,13/02/1980,sh001,1.903
Belet Weyne,35606,12/2/1980,sh001,1.908
Belet Weyne,35603,11/2/1980,sh001,1.909
Belet Weyne,35596,10/2/1980,sh001,1.917
Belet Weyne,35593,9/2/1980,sh001,1.918
Belet Weyne,35585,8/2/1980,sh001,1.923
Belet Weyne,35582,7/2/1980,sh001,1.928
Belet Weyne,35574,6/2/1980,sh001,1.928
Belet Weyne,35571,5/2/1980,sh001,1.933
Belet Weyne,35565,4/2/1980,sh001,1.938
Belet Weyne,35559,3/2/1980,sh001,1.94
Belet Weyne,35558,2/2/1980,sh001,1.957
Belet Weyne,35551,1/2/1980,sh001,1.958
Belet Weyne,35546,31/01/1980,sh001,1.959
Belet Weyne,35539,30/01/1980,sh001,1.967
Belet Weyne,35536,29/01/1980,sh001,1.968
Belet Weyne,35529,28/01/1980,sh001,1.973
Belet Weyne,35524,27/01/1980,sh001,1.979
Belet Weyne,35519,26/01/1980,sh001,1.987
Belet Weyne,35515,25/01/1980,sh001,1.988
Belet Weyne,35513,24/01/1980,sh001,1.989
Belet Weyne,35508,23/01/1980,sh001,1.999
Belet Weyne,35500,22/01/1980,sh001,2.017
Belet Weyne,35497,21/01/1980,sh001,2.019
Belet Weyne,35493,20/01/1980,sh001,2.028
Belet Weyne,35485,19/01/1980,sh001,2.033
Belet Weyne,35479,18/01/1980,sh001,2.037
Belet Weyne,35477,17/01/1980,sh001,2.038
Belet Weyne,35471,16/01/1980,sh001,2.039
Belet Weyne,35467,15/01/1980,sh001,2.048
Belet Weyne,35460,14/01/1980,sh001,2.064
Belet Weyne,35454,13/01/1980,sh001,2.084
Belet Weyne,35452,12/1/1980,sh001,2.104
Belet Weyne,35445,11/1/1980,sh001,2.124
Belet Weyne,35441,10/1/1980,sh001,2.138
Belet Weyne,35435,9/1/1980,sh001,2.155
Belet Weyne,35430,8/1/1980,sh001,2.182
Belet Weyne,35428,7/1/1980,sh001,2.121
Belet Weyne,35419,6/1/1980,sh001,2.003
Belet Weyne,35416,5/1/1980,sh001,1.987
Belet Weyne,35410,4/1/1980,sh001,1.988
Belet Weyne,35406,3/1/1980,sh001,1.989
Belet Weyne,35402,2/1/1980,sh001,1.997
Belet Weyne,35397,1/1/1980,sh001,1.993
Belet Weyne,35392,31/12/1979,sh001,2.038
Belet Weyne,35386,30/12/1979,sh001,2.062
Belet Weyne,35382,29/12/1979,sh001,2.067
Belet Weyne,35376,28/12/1979,sh001,2.069
Belet Weyne,35371,27/12/1979,sh001,2.084
Belet Weyne,35365,26/12/1979,sh001,2.099
Belet Weyne,35359,25/12/1979,sh001,2.112
Belet Weyne,35357,24/12/1979,sh001,2.118
Belet Weyne,35353,23/12/1979,sh001,2.127
Belet Weyne,35346,22/12/1979,sh001,2.134
Belet Weyne,35339,21/12/1979,sh001,2.148
Belet Weyne,35335,20/12/1979,sh001,2.164
Belet Weyne,35329,19/12/1979,sh001,2.177
Belet Weyne,35324,18/12/1979,sh001,2.183
Belet Weyne,35322,17/12/1979,sh001,2.193
Belet Weyne,35314,16/12/1979,sh001,2.199
Belet Weyne,35310,15/12/1979,sh001,2.213
Belet Weyne,35308,14/12/1979,sh001,2.223
Belet Weyne,35303,13/12/1979,sh001,2.233
Belet Weyne,35294,12/12/1979,sh001,2.243
Belet Weyne,35289,11/12/1979,sh001,2.248
Belet Weyne,35288,10/12/1979,sh001,2.254
Belet Weyne,35279,9/12/1979,sh001,2.274
Belet Weyne,35275,8/12/1979,sh001,2.287
Belet Weyne,35272,7/12/1979,sh001,2.29
Belet Weyne,35268,6/12/1979,sh001,2.314
Belet Weyne,35260,5/12/1979,sh001,2.34
Belet Weyne,35255,4/12/1979,sh001,2.381
Belet Weyne,35250,3/12/1979,sh001,2.343
Belet Weyne,35247,2/12/1979,sh001,2.349
Belet Weyne,35239,1/12/1979,sh001,2.368
Belet Weyne,35238,30/11/1979,sh001,2.373
Belet Weyne,35233,29/11/1979,sh001,2.389
Belet Weyne,35226,28/11/1979,sh001,2.414
Belet Weyne,35222,27/11/1979,sh001,2.434
Belet Weyne,35215,26/11/1979,sh001,2.454
Belet Weyne,35213,25/11/1979,sh001,2.475
Belet Weyne,35207,24/11/1979,sh001,2.512
Belet Weyne,35201,23/11/1979,sh001,2.557
Belet Weyne,35198,22/11/1979,sh001,2.574
Belet Weyne,35192,21/11/1979,sh001,2.6
Belet Weyne,35186,20/11/1979,sh001,2.64
Belet Weyne,35182,19/11/1979,sh001,2.68
Belet Weyne,35177,18/11/1979,sh001,2.726
Belet Weyne,35173,17/11/1979,sh001,2.822
Belet Weyne,35166,16/11/1979,sh001,2.89
Belet Weyne,35161,15/11/1979,sh001,2.928
Belet Weyne,35154,14/11/1979,sh001,2.958
Belet Weyne,35153,13/11/1979,sh001,2.982
Belet Weyne,35147,12/11/1979,sh001,3.03
Belet Weyne,35143,11/11/1979,sh001,3.063
Belet Weyne,35137,10/11/1979,sh001,3.035
Belet Weyne,35130,9/11/1979,sh001,3.1
Belet Weyne,35125,8/11/1979,sh001,3.215
Belet Weyne,35122,7/11/1979,sh001,3.316
Belet Weyne,35116,6/11/1979,sh001,3.448
Belet Weyne,35110,5/11/1979,sh001,3.773
Belet Weyne,35104,4/11/1979,sh001,3.901
Belet Weyne,35099,3/11/1979,sh001,3.877
Belet Weyne,35098,2/11/1979,sh001,3.863
Belet Weyne,35092,1/11/1979,sh001,3.867
Belet Weyne,35088,31/10/1979,sh001,3.855
Belet Weyne,35081,30/10/1979,sh001,3.86
Belet Weyne,35078,29/10/1979,sh001,3.848
Belet Weyne,35070,28/10/1979,sh001,3.83
Belet Weyne,35068,27/10/1979,sh001,3.768
Belet Weyne,35060,26/10/1979,sh001,3.617
Belet Weyne,35054,25/10/1979,sh001,3.276
Belet Weyne,35049,24/10/1979,sh001,3.221
Belet Weyne,35047,23/10/1979,sh001,3.233
Belet Weyne,35040,22/10/1979,sh001,3.317
Belet Weyne,35036,21/10/1979,sh001,3.495
Belet Weyne,35030,20/10/1979,sh001,3.471
Belet Weyne,35024,19/10/1979,sh001,2.82
Belet Weyne,35021,18/10/1979,sh001,2.784
Belet Weyne,35016,17/10/1979,sh001,2.801
Belet Weyne,35010,16/10/1979,sh001,2.855
Belet Weyne,35005,15/10/1979,sh001,2.916
Belet Weyne,35001,14/10/1979,sh001,2.981
Belet Weyne,34995,13/10/1979,sh001,3.072
Belet Weyne,34992,12/10/1979,sh001,3.136
Belet Weyne,34988,11/10/1979,sh001,3.194
Belet Weyne,34980,10/10/1979,sh001,3.289
Belet Weyne,34976,9/10/1979,sh001,3.327
Belet Weyne,34972,8/10/1979,sh001,3.3
Belet Weyne,34965,7/10/1979,sh001,3.211
Belet Weyne,34961,6/10/1979,sh001,3.156
Belet Weyne,34956,5/10/1979,sh001,3.26
Belet Weyne,34949,4/10/1979,sh001,3.35
Belet Weyne,34946,3/10/1979,sh001,3.421
Belet Weyne,34941,2/10/1979,sh001,3.305
Belet Weyne,34938,1/10/1979,sh001,3.284
Belet Weyne,34933,30/09/1979,sh001,3.302
Belet Weyne,34928,29/09/1979,sh001,3.277
Belet Weyne,34922,28/09/1979,sh001,3.23
Belet Weyne,34914,27/09/1979,sh001,3.173
Belet Weyne,34910,26/09/1979,sh001,3.1
Belet Weyne,34906,25/09/1979,sh001,3.091
Belet Weyne,34900,24/09/1979,sh001,3.085
Belet Weyne,34898,23/09/1979,sh001,3.124
Belet Weyne,34891,22/09/1979,sh001,3.225
Belet Weyne,34884,21/09/1979,sh001,3.299
Belet Weyne,34882,20/09/1979,sh001,3.368
Belet Weyne,34875,19/09/1979,sh001,3.435
Belet Weyne,34870,18/09/1979,sh001,3.376
Belet Weyne,34866,17/09/1979,sh001,3.356
Belet Weyne,34862,16/09/1979,sh001,3.337
Belet Weyne,34855,15/09/1979,sh001,3.32
Belet Weyne,34852,14/09/1979,sh001,3.27
Belet Weyne,34845,13/09/1979,sh001,3.186
Belet Weyne,34840,12/9/1979,sh001,3.168
Belet Weyne,34837,11/9/1979,sh001,3.156
Belet Weyne,34832,10/9/1979,sh001,3.143
Belet Weyne,34825,9/9/1979,sh001,3.133
Belet Weyne,34822,8/9/1979,sh001,3.13
Belet Weyne,34817,7/9/1979,sh001,3.147
Belet Weyne,34809,6/9/1979,sh001,3.148
Belet Weyne,34805,5/9/1979,sh001,3.15
Belet Weyne,34800,4/9/1979,sh001,3.16
Belet Weyne,34795,3/9/1979,sh001,3.187
Belet Weyne,34790,2/9/1979,sh001,3.212
Belet Weyne,34785,1/9/1979,sh001,3.296
Belet Weyne,34779,31/08/1979,sh001,3.431
Belet Weyne,34778,30/08/1979,sh001,3.551
Belet Weyne,34771,29/08/1979,sh001,3.707
Belet Weyne,34766,28/08/1979,sh001,3.887
Belet Weyne,34760,27/08/1979,sh001,3.97
Belet Weyne,34755,26/08/1979,sh001,4.02
Belet Weyne,34751,25/08/1979,sh001,4.038
Belet Weyne,34747,24/08/1979,sh001,4.038
Belet Weyne,34742,23/08/1979,sh001,4.038
Belet Weyne,34735,22/08/1979,sh001,4.074
Belet Weyne,34729,21/08/1979,sh001,4.012
Belet Weyne,34728,20/08/1979,sh001,3.987
Belet Weyne,34723,19/08/1979,sh001,3.946
Belet Weyne,34718,18/08/1979,sh001,3.885
Belet Weyne,34711,17/08/1979,sh001,3.842
Belet Weyne,34704,16/08/1979,sh001,3.782
Belet Weyne,34703,15/08/1979,sh001,3.757
Belet Weyne,34696,14/08/1979,sh001,3.739
Belet Weyne,34693,13/08/1979,sh001,3.702
Belet Weyne,34688,12/8/1979,sh001,3.649
Belet Weyne,34680,11/8/1979,sh001,3.576
Belet Weyne,34674,10/8/1979,sh001,3.592
Belet Weyne,34670,9/8/1979,sh001,3.576
Belet Weyne,34666,8/8/1979,sh001,3.526
Belet Weyne,34662,7/8/1979,sh001,3.433
Belet Weyne,34658,6/8/1979,sh001,3.4
Belet Weyne,34651,5/8/1979,sh001,3.415
Belet Weyne,34648,4/8/1979,sh001,3.415
Belet Weyne,34640,3/8/1979,sh001,3.425
Belet Weyne,34634,2/8/1979,sh001,3.418
Belet Weyne,34632,1/8/1979,sh001,3.403
Belet Weyne,34628,31/07/1979,sh001,3.351
Belet Weyne,34622,30/07/1979,sh001,3.255
Belet Weyne,34618,29/07/1979,sh001,3.218
Belet Weyne,34611,28/07/1979,sh001,3.199
Belet Weyne,34607,27/07/1979,sh001,3.188
Belet Weyne,34602,26/07/1979,sh001,3.162
Belet Weyne,34598,25/07/1979,sh001,3.159
Belet Weyne,34591,24/07/1979,sh001,3.17
Belet Weyne,34585,23/07/1979,sh001,3.214
Belet Weyne,34579,22/07/1979,sh001,3.29
Belet Weyne,34575,21/07/1979,sh001,3.358
Belet Weyne,34571,20/07/1979,sh001,3.407
Belet Weyne,34564,19/07/1979,sh001,3.36
Belet Weyne,34562,18/07/1979,sh001,3.202
Belet Weyne,34556,17/07/1979,sh001,3.074
Belet Weyne,34549,16/07/1979,sh001,2.988
Belet Weyne,34545,15/07/1979,sh001,2.966
Belet Weyne,34543,14/07/1979,sh001,2.949
Belet Weyne,34537,13/07/1979,sh001,2.942
Belet Weyne,34530,12/7/1979,sh001,2.929
Belet Weyne,34525,11/7/1979,sh001,2.938
Belet Weyne,34520,10/7/1979,sh001,2.943
Belet Weyne,34514,9/7/1979,sh001,2.938
Belet Weyne,34513,8/7/1979,sh001,2.93
Belet Weyne,34504,7/7/1979,sh001,2.947
Belet Weyne,34501,6/7/1979,sh001,2.97
Belet Weyne,34495,5/7/1979,sh001,3.003
Belet Weyne,34493,4/7/1979,sh001,3.046
Belet Weyne,34484,3/7/1979,sh001,3.051
Belet Weyne,34480,2/7/1979,sh001,3.033
Belet Weyne,34478,1/7/1979,sh001,3.062
Belet Weyne,34471,30/06/1979,sh001,3.091
Belet Weyne,34468,29/06/1979,sh001,3.093
Belet Weyne,34460,28/06/1979,sh001,3.062
Belet Weyne,34456,27/06/1979,sh001,3.099
Belet Weyne,34453,26/06/1979,sh001,3.078
Belet Weyne,34447,25/06/1979,sh001,3.062
Belet Weyne,34440,24/06/1979,sh001,3.086
Belet Weyne,34438,23/06/1979,sh001,3.243
Belet Weyne,34431,22/06/1979,sh001,3.341
Belet Weyne,34425,21/06/1979,sh001,3.545
Belet Weyne,34420,20/06/1979,sh001,3.586
Belet Weyne,34416,19/06/1979,sh001,3.576
Belet Weyne,34409,18/06/1979,sh001,3.559
Belet Weyne,34404,17/06/1979,sh001,3.533
