region,district,value,month,indicator
Bakool,Tayeeglow,0.628,2015-02-01,rainfall
Bakool,Waajid,0.95,2015-02-01,rainfall
Bakool,Rab Dhuure,1.03,2015-02-01,rainfall
Lower Shabelle,Marka,4.085,2015-03-01,rainfall
Lower Shabelle,Afgooye,11.227,2015-03-01,rainfall
Lower Shabelle,Baraawe,9.238,2015-03-01,rainfall
Lower Shabelle,Kurtunwaarey,12.616,2015-03-01,rainfall
Lower Shabelle,Qoryooley,10.673,2015-03-01,rainfall
Lower Shabelle,Sablaale,24.543,2015-03-01,rainfall
Lower Shabelle,Wanla Weyn,8.977,2015-03-01,rainfall
Bay,Baydhaba,21.222,2015-03-01,rainfall
Bay,Buur Hakaba,12.34,2015-03-01,rainfall
Bay,Diinsoor,32.315,2015-03-01,rainfall
Bay,Qansax Dheere,31.889,2015-03-01,rainfall
Bakool,Xudur,8.815,2015-03-01,rainfall
Bakool,Ceel Barde,11.562,2015-03-01,rainfall
Bakool,Tayeeglow,11.057,2015-03-01,rainfall
Bakool,Waajid,18.8,2015-03-01,rainfall
Bakool,Rab Dhuure,9.52,2015-03-01,rainfall
Lower Shabelle,Marka,80.217,2015-04-01,rainfall
Lower Shabelle,Afgooye,110.759,2015-04-01,rainfall
Lower Shabelle,Baraawe,98.979,2015-04-01,rainfall
Lower Shabelle,Kurtunwaarey,139.541,2015-04-01,rainfall
Lower Shabelle,Qoryooley,134.34,2015-04-01,rainfall
Lower Shabelle,Sablaale,190.943,2015-04-01,rainfall
Lower Shabelle,Wanla Weyn,115.142,2015-04-01,rainfall
Bay,Baydhaba,182.759,2015-04-01,rainfall
Bay,Buur Hakaba,196.202,2015-04-01,rainfall
Bay,Diinsoor,187.119,2015-04-01,rainfall
Bay,Qansax Dheere,186.569,2015-04-01,rainfall
Bakool,Xudur,134.328,2015-04-01,rainfall
Bakool,Ceel Barde,116.656,2015-04-01,rainfall
Bakool,Tayeeglow,100.408,2015-04-01,rainfall
Bakool,Waajid,188.468,2015-04-01,rainfall
Bakool,Rab Dhuure,187.373,2015-04-01,rainfall
Lower Shabelle,Marka,55.852,2015-05-01,rainfall
Lower Shabelle,Afgooye,58.376,2015-05-01,rainfall
Lower Shabelle,Baraawe,72.172,2015-05-01,rainfall
Lower Shabelle,Kurtunwaarey,74.839,2015-05-01,rainfall
Lower Shabelle,Qoryooley,64.6,2015-05-01,rainfall
Lower Shabelle,Sablaale,75.749,2015-05-01,rainfall
Lower Shabelle,Wanla Weyn,34.591,2015-05-01,rainfall
Bay,Baydhaba,47.17,2015-05-01,rainfall
Bay,Buur Hakaba,59.456,2015-05-01,rainfall
Bay,Diinsoor,61.1,2015-05-01,rainfall
Bay,Qansax Dheere,35.504,2015-05-01,rainfall
Bakool,Xudur,42.026,2015-05-01,rainfall
Bakool,Ceel Barde,36.238,2015-05-01,rainfall
Bakool,Tayeeglow,41.465,2015-05-01,rainfall
Bakool,Waajid,44.467,2015-05-01,rainfall
Bakool,Rab Dhuure,36.821,2015-05-01,rainfall
Lower Shabelle,Marka,23.014,2015-06-01,rainfall
Lower Shabelle,Afgooye,23.875,2015-06-01,rainfall
Lower Shabelle,Baraawe,40.691,2015-06-01,rainfall
Lower Shabelle,Kurtunwaarey,29.529,2015-06-01,rainfall
Lower Shabelle,Qoryooley,25.468,2015-06-01,rainfall
Lower Shabelle,Sablaale,40.584,2015-06-01,rainfall
Lower Shabelle,Wanla Weyn,14.437,2015-06-01,rainfall
Bay,Baydhaba,11.904,2015-06-01,rainfall
Bay,Buur Hakaba,21.552,2015-06-01,rainfall
Bay,Diinsoor,19.616,2015-06-01,rainfall
Bay,Qansax Dheere,8.895,2015-06-01,rainfall
Bakool,Xudur,2.656,2015-06-01,rainfall
Bakool,Ceel Barde,3.029,2015-06-01,rainfall
Bakool,Tayeeglow,5.712,2015-06-01,rainfall
Bakool,Waajid,6.434,2015-06-01,rainfall
Bakool,Rab Dhuure,1.761,2015-06-01,rainfall
Lower Shabelle,Marka,38.373,2015-07-01,rainfall
Lower Shabelle,Afgooye,32.396,2015-07-01,rainfall
Lower Shabelle,Baraawe,41.693,2015-07-01,rainfall
Lower Shabelle,Kurtunwaarey,38.559,2015-07-01,rainfall
Lower Shabelle,Qoryooley,35.292,2015-07-01,rainfall
Lower Shabelle,Sablaale,41.299,2015-07-01,rainfall
Lower Shabelle,Wanla Weyn,18.632,2015-07-01,rainfall
Bay,Baydhaba,29.03,2015-07-01,rainfall
Bay,Buur Hakaba,27.676,2015-07-01,rainfall
Bay,Diinsoor,23.257,2015-07-01,rainfall
Bay,Qansax Dheere,18.392,2015-07-01,rainfall
Bakool,Xudur,13.407,2015-07-01,rainfall
Bakool,Ceel Barde,12.4,2015-07-01,rainfall
Bakool,Tayeeglow,37.355,2015-07-01,rainfall
Bakool,Waajid,13.347,2015-07-01,rainfall
Bakool,Rab Dhuure,1.709,2015-07-01,rainfall
Lower Shabelle,Marka,25.114,2015-08-01,rainfall
Lower Shabelle,Afgooye,15.882,2015-08-01,rainfall
Lower Shabelle,Baraawe,33.243,2015-08-01,rainfall
Lower Shabelle,Kurtunwaarey,30.73,2015-08-01,rainfall
Lower Shabelle,Qoryooley,21.19,2015-08-01,rainfall
Lower Shabelle,Sablaale,20.1,2015-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.154,2015-08-01,rainfall
Bay,Baydhaba,13.854,2015-08-01,rainfall
Bay,Buur Hakaba,16.771,2015-08-01,rainfall
Bay,Diinsoor,10.832,2015-08-01,rainfall
Bay,Qansax Dheere,8.579,2015-08-01,rainfall
Bakool,Xudur,8.958,2015-08-01,rainfall
Bakool,Ceel Barde,11.699,2015-08-01,rainfall
Bakool,Tayeeglow,14.622,2015-08-01,rainfall
Bakool,Waajid,8.298,2015-08-01,rainfall
Bakool,Rab Dhuure,2.568,2015-08-01,rainfall
Lower Shabelle,Marka,6.367,2015-09-01,rainfall
Lower Shabelle,Afgooye,5.433,2015-09-01,rainfall
Lower Shabelle,Baraawe,9.879,2015-09-01,rainfall
Lower Shabelle,Kurtunwaarey,10.171,2015-09-01,rainfall
Lower Shabelle,Qoryooley,7.438,2015-09-01,rainfall
Lower Shabelle,Sablaale,12.953,2015-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.561,2015-09-01,rainfall
Bay,Baydhaba,6.285,2015-09-01,rainfall
Bay,Buur Hakaba,7.986,2015-09-01,rainfall
Bay,Diinsoor,8.713,2015-09-01,rainfall
Bay,Qansax Dheere,4.513,2015-09-01,rainfall
Bakool,Xudur,18.102,2015-09-01,rainfall
Bakool,Ceel Barde,9.655,2015-09-01,rainfall
Bakool,Tayeeglow,8.476,2015-09-01,rainfall
Bakool,Waajid,9.7,2015-09-01,rainfall
Bakool,Rab Dhuure,5.693,2015-09-01,rainfall
Lower Shabelle,Marka,17.944,2015-10-01,rainfall
Lower Shabelle,Afgooye,81.517,2015-10-01,rainfall
Lower Shabelle,Baraawe,24.901,2015-10-01,rainfall
Lower Shabelle,Kurtunwaarey,64.41,2015-10-01,rainfall
Lower Shabelle,Qoryooley,72.065,2015-10-01,rainfall
Lower Shabelle,Sablaale,67.943,2015-10-01,rainfall
Lower Shabelle,Wanla Weyn,148.709,2015-10-01,rainfall
Bay,Baydhaba,190.452,2015-10-01,rainfall
Bay,Buur Hakaba,132.162,2015-10-01,rainfall
Bay,Diinsoor,105.545,2015-10-01,rainfall
Bay,Qansax Dheere,154.212,2015-10-01,rainfall
Bakool,Xudur,196.856,2015-10-01,rainfall
Bakool,Ceel Barde,166.11,2015-10-01,rainfall
Bakool,Tayeeglow,147.169,2015-10-01,rainfall
Bakool,Waajid,188.024,2015-10-01,rainfall
Bakool,Rab Dhuure,145.21,2015-10-01,rainfall
Lower Shabelle,Marka,33.654,2015-11-01,rainfall
Lower Shabelle,Afgooye,96.642,2015-11-01,rainfall
Lower Shabelle,Baraawe,30.633,2015-11-01,rainfall
Lower Shabelle,Kurtunwaarey,69.027,2015-11-01,rainfall
Lower Shabelle,Qoryooley,74.89,2015-11-01,rainfall
Lower Shabelle,Sablaale,90.631,2015-11-01,rainfall
Lower Shabelle,Wanla Weyn,116.678,2015-11-01,rainfall
Bay,Baydhaba,70.671,2015-11-01,rainfall
Bay,Buur Hakaba,90.273,2015-11-01,rainfall
Bay,Diinsoor,104.922,2015-11-01,rainfall
Bay,Qansax Dheere,63.456,2015-11-01,rainfall
Bakool,Xudur,30.425,2015-11-01,rainfall
Bakool,Ceel Barde,34.038,2015-11-01,rainfall
Bakool,Tayeeglow,59.248,2015-11-01,rainfall
Bakool,Waajid,36.529,2015-11-01,rainfall
Bakool,Rab Dhuure,27.141,2015-11-01,rainfall
Lower Shabelle,Marka,9.879,2015-12-01,rainfall
Lower Shabelle,Afgooye,14.753,2015-12-01,rainfall
Lower Shabelle,Baraawe,4.827,2015-12-01,rainfall
Lower Shabelle,Kurtunwaarey,4.955,2015-12-01,rainfall
Lower Shabelle,Qoryooley,6.593,2015-12-01,rainfall
Lower Shabelle,Sablaale,7.859,2015-12-01,rainfall
Lower Shabelle,Wanla Weyn,6.093,2015-12-01,rainfall
Bay,Baydhaba,3.193,2015-12-01,rainfall
Bay,Buur Hakaba,3.703,2015-12-01,rainfall
Bay,Diinsoor,4.814,2015-12-01,rainfall
Bay,Qansax Dheere,6.447,2015-12-01,rainfall
Bakool,Xudur,0.786,2015-12-01,rainfall
Bakool,Ceel Barde,0.737,2015-12-01,rainfall
Bakool,Tayeeglow,1.329,2015-12-01,rainfall
Bakool,Waajid,1.876,2015-12-01,rainfall
Bakool,Rab Dhuure,1.292,2015-12-01,rainfall
Lower Shabelle,Marka,1.131,2016-01-01,rainfall
Lower Shabelle,Afgooye,1.534,2016-01-01,rainfall
Lower Shabelle,Baraawe,0.491,2016-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.916,2016-01-01,rainfall
Lower Shabelle,Qoryooley,1.388,2016-01-01,rainfall
Lower Shabelle,Sablaale,0.882,2016-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.88,2016-01-01,rainfall
Bay,Baydhaba,1.259,2016-01-01,rainfall
Bay,Buur Hakaba,1.16,2016-01-01,rainfall
Bay,Diinsoor,1.043,2016-01-01,rainfall
Bay,Qansax Dheere,1.24,2016-01-01,rainfall
Bakool,Xudur,0.467,2016-01-01,rainfall
Bakool,Ceel Barde,0.722,2016-01-01,rainfall
Bakool,Tayeeglow,0.7,2016-01-01,rainfall
Bakool,Waajid,0.673,2016-01-01,rainfall
Bakool,Rab Dhuure,0.403,2016-01-01,rainfall
Lower Shabelle,Marka,0.487,2016-02-01,rainfall
Lower Shabelle,Afgooye,1.213,2016-02-01,rainfall
Lower Shabelle,Baraawe,0.484,2016-02-01,rainfall
Lower Shabelle,Kurtunwaarey,1.097,2016-02-01,rainfall
Lower Shabelle,Qoryooley,0.753,2016-02-01,rainfall
Lower Shabelle,Sablaale,1.561,2016-02-01,rainfall
Lower Shabelle,Wanla Weyn,1.685,2016-02-01,rainfall
Bay,Baydhaba,2.708,2016-02-01,rainfall
Bay,Buur Hakaba,2.377,2016-02-01,rainfall
Bay,Diinsoor,3.55,2016-02-01,rainfall
Bay,Qansax Dheere,3.5,2016-02-01,rainfall
Bakool,Xudur,0.682,2016-02-01,rainfall
Bakool,Ceel Barde,0.994,2016-02-01,rainfall
Bakool,Tayeeglow,0.637,2016-02-01,rainfall
Bakool,Waajid,0.987,2016-02-01,rainfall
Bakool,Rab Dhuure,1.361,2016-02-01,rainfall
Lower Shabelle,Marka,2.563,2016-03-01,rainfall
Lower Shabelle,Afgooye,2.594,2016-03-01,rainfall
Lower Shabelle,Baraawe,2.309,2016-03-01,rainfall
Lower Shabelle,Kurtunwaarey,4.353,2016-03-01,rainfall
Lower Shabelle,Qoryooley,2.949,2016-03-01,rainfall
Lower Shabelle,Sablaale,3.308,2016-03-01,rainfall
Lower Shabelle,Wanla Weyn,3.354,2016-03-01,rainfall
Bay,Baydhaba,6.185,2016-03-01,rainfall
Bay,Buur Hakaba,3.868,2016-03-01,rainfall
Bay,Diinsoor,5.786,2016-03-01,rainfall
Bay,Qansax Dheere,9.123,2016-03-01,rainfall
Bakool,Xudur,3.179,2016-03-01,rainfall
Bakool,Ceel Barde,4.905,2016-03-01,rainfall
Bakool,Tayeeglow,4.305,2016-03-01,rainfall
Bakool,Waajid,4.76,2016-03-01,rainfall
Bakool,Rab Dhuure,4.92,2016-03-01,rainfall
Lower Shabelle,Marka,29.822,2016-04-01,rainfall
Lower Shabelle,Afgooye,46.323,2016-04-01,rainfall
Lower Shabelle,Baraawe,45.002,2016-04-01,rainfall
Lower Shabelle,Kurtunwaarey,51.318,2016-04-01,rainfall
Lower Shabelle,Qoryooley,44.083,2016-04-01,rainfall
Lower Shabelle,Sablaale,70.056,2016-04-01,rainfall
Lower Shabelle,Wanla Weyn,43.102,2016-04-01,rainfall
Bay,Baydhaba,161.164,2016-04-01,rainfall
Bay,Buur Hakaba,79.383,2016-04-01,rainfall
Bay,Diinsoor,78.386,2016-04-01,rainfall
Bay,Qansax Dheere,112.344,2016-04-01,rainfall
Bakool,Xudur,115.115,2016-04-01,rainfall
Bakool,Ceel Barde,112.388,2016-04-01,rainfall
Bakool,Tayeeglow,73.195,2016-04-01,rainfall
Bakool,Waajid,215.938,2016-04-01,rainfall
Bakool,Rab Dhuure,237.359,2016-04-01,rainfall
Lower Shabelle,Marka,49.305,2016-05-01,rainfall
Lower Shabelle,Afgooye,77.435,2016-05-01,rainfall
Lower Shabelle,Baraawe,67.759,2016-05-01,rainfall
Lower Shabelle,Kurtunwaarey,71.333,2016-05-01,rainfall
Lower Shabelle,Qoryooley,72.404,2016-05-01,rainfall
Lower Shabelle,Sablaale,107.756,2016-05-01,rainfall
Lower Shabelle,Wanla Weyn,70.702,2016-05-01,rainfall
Bay,Baydhaba,55.926,2016-05-01,rainfall
Bay,Buur Hakaba,83.497,2016-05-01,rainfall
Bay,Diinsoor,73.571,2016-05-01,rainfall
Bay,Qansax Dheere,40.056,2016-05-01,rainfall
Bakool,Xudur,31.591,2016-05-01,rainfall
Bakool,Ceel Barde,30.601,2016-05-01,rainfall
Bakool,Tayeeglow,36.304,2016-05-01,rainfall
Bakool,Waajid,41.455,2016-05-01,rainfall
Bakool,Rab Dhuure,37.061,2016-05-01,rainfall
Lower Shabelle,Marka,51.195,2016-06-01,rainfall
Lower Shabelle,Afgooye,41.965,2016-06-01,rainfall
Lower Shabelle,Baraawe,45.916,2016-06-01,rainfall
Lower Shabelle,Kurtunwaarey,55.443,2016-06-01,rainfall
Lower Shabelle,Qoryooley,54.736,2016-06-01,rainfall
Lower Shabelle,Sablaale,60.96,2016-06-01,rainfall
Lower Shabelle,Wanla Weyn,26.652,2016-06-01,rainfall
Bay,Baydhaba,15.74,2016-06-01,rainfall
Bay,Buur Hakaba,41.908,2016-06-01,rainfall
Bay,Diinsoor,29.319,2016-06-01,rainfall
Bay,Qansax Dheere,7.5,2016-06-01,rainfall
Bakool,Xudur,1.489,2016-06-01,rainfall
Bakool,Ceel Barde,1.154,2016-06-01,rainfall
Bakool,Tayeeglow,6.551,2016-06-01,rainfall
Bakool,Waajid,7.21,2016-06-01,rainfall
Bakool,Rab Dhuure,1.355,2016-06-01,rainfall
Lower Shabelle,Marka,22.945,2016-07-01,rainfall
Lower Shabelle,Afgooye,16.326,2016-07-01,rainfall
Lower Shabelle,Baraawe,26.013,2016-07-01,rainfall
Lower Shabelle,Kurtunwaarey,24.1,2016-07-01,rainfall
Lower Shabelle,Qoryooley,18.993,2016-07-01,rainfall
Lower Shabelle,Sablaale,23.634,2016-07-01,rainfall
Lower Shabelle,Wanla Weyn,10.157,2016-07-01,rainfall
Bay,Baydhaba,15.583,2016-07-01,rainfall
Bay,Buur Hakaba,15.384,2016-07-01,rainfall
Bay,Diinsoor,13.11,2016-07-01,rainfall
Bay,Qansax Dheere,9.694,2016-07-01,rainfall
Bakool,Xudur,10.599,2016-07-01,rainfall
Bakool,Ceel Barde,9.966,2016-07-01,rainfall
Bakool,Tayeeglow,27.03,2016-07-01,rainfall
Bakool,Waajid,10.925,2016-07-01,rainfall
Bakool,Rab Dhuure,1.409,2016-07-01,rainfall
Lower Shabelle,Marka,24.577,2016-08-01,rainfall
Lower Shabelle,Afgooye,10.61,2016-08-01,rainfall
Lower Shabelle,Baraawe,27.781,2016-08-01,rainfall
Lower Shabelle,Kurtunwaarey,21.598,2016-08-01,rainfall
Lower Shabelle,Qoryooley,19.569,2016-08-01,rainfall
Lower Shabelle,Sablaale,15.185,2016-08-01,rainfall
Lower Shabelle,Wanla Weyn,5.072,2016-08-01,rainfall
Bay,Baydhaba,13.454,2016-08-01,rainfall
Bay,Buur Hakaba,13.77,2016-08-01,rainfall
Bay,Diinsoor,8.554,2016-08-01,rainfall
Bay,Qansax Dheere,7.297,2016-08-01,rainfall
Bakool,Xudur,8.525,2016-08-01,rainfall
Bakool,Ceel Barde,10.976,2016-08-01,rainfall
Bakool,Tayeeglow,14.456,2016-08-01,rainfall
Bakool,Waajid,7.875,2016-08-01,rainfall
Bakool,Rab Dhuure,2.483,2016-08-01,rainfall
Lower Shabelle,Marka,6.37,2016-09-01,rainfall
Lower Shabelle,Afgooye,4.966,2016-09-01,rainfall
Lower Shabelle,Baraawe,8.607,2016-09-01,rainfall
Lower Shabelle,Kurtunwaarey,9.983,2016-09-01,rainfall
Lower Shabelle,Qoryooley,7.817,2016-09-01,rainfall
Lower Shabelle,Sablaale,10.25,2016-09-01,rainfall
Lower Shabelle,Wanla Weyn,4.391,2016-09-01,rainfall
Bay,Baydhaba,7.45,2016-09-01,rainfall
Bay,Buur Hakaba,8.668,2016-09-01,rainfall
Bay,Diinsoor,7.916,2016-09-01,rainfall
Bay,Qansax Dheere,3.577,2016-09-01,rainfall
Bakool,Xudur,17.098,2016-09-01,rainfall
Bakool,Ceel Barde,7.517,2016-09-01,rainfall
Bakool,Tayeeglow,7.837,2016-09-01,rainfall
Bakool,Waajid,9.305,2016-09-01,rainfall
Bakool,Rab Dhuure,5.704,2016-09-01,rainfall
Lower Shabelle,Marka,13.75,2016-10-01,rainfall
Lower Shabelle,Afgooye,25.618,2016-10-01,rainfall
Lower Shabelle,Baraawe,16.957,2016-10-01,rainfall
Lower Shabelle,Kurtunwaarey,27.901,2016-10-01,rainfall
Lower Shabelle,Qoryooley,27.233,2016-10-01,rainfall
Lower Shabelle,Sablaale,29.508,2016-10-01,rainfall
Lower Shabelle,Wanla Weyn,31.383,2016-10-01,rainfall
Bay,Baydhaba,34.349,2016-10-01,rainfall
Bay,Buur Hakaba,22.852,2016-10-01,rainfall
Bay,Diinsoor,21.354,2016-10-01,rainfall
Bay,Qansax Dheere,28.541,2016-10-01,rainfall
Bakool,Xudur,47.223,2016-10-01,rainfall
Bakool,Ceel Barde,32.899,2016-10-01,rainfall
Bakool,Tayeeglow,23.087,2016-10-01,rainfall
Bakool,Waajid,44.846,2016-10-01,rainfall
Bakool,Rab Dhuure,37.649,2016-10-01,rainfall
Lower Shabelle,Marka,35.177,2016-11-01,rainfall
Lower Shabelle,Afgooye,49.601,2016-11-01,rainfall
Lower Shabelle,Baraawe,49.049,2016-11-01,rainfall
Lower Shabelle,Kurtunwaarey,55.393,2016-11-01,rainfall
Lower Shabelle,Qoryooley,43.246,2016-11-01,rainfall
Lower Shabelle,Sablaale,78.916,2016-11-01,rainfall
Lower Shabelle,Wanla Weyn,23.946,2016-11-01,rainfall
Bay,Baydhaba,25.878,2016-11-01,rainfall
Bay,Buur Hakaba,35.784,2016-11-01,rainfall
Bay,Diinsoor,76.974,2016-11-01,rainfall
Bay,Qansax Dheere,39.396,2016-11-01,rainfall
Bakool,Xudur,6.93,2016-11-01,rainfall
Bakool,Ceel Barde,6.242,2016-11-01,rainfall
Bakool,Tayeeglow,9.479,2016-11-01,rainfall
Bakool,Waajid,17.606,2016-11-01,rainfall
Bakool,Rab Dhuure,12.47,2016-11-01,rainfall
Lower Shabelle,Marka,5.157,2016-12-01,rainfall
Lower Shabelle,Afgooye,7.244,2016-12-01,rainfall
Lower Shabelle,Baraawe,6.301,2016-12-01,rainfall
Lower Shabelle,Kurtunwaarey,6.987,2016-12-01,rainfall
Lower Shabelle,Qoryooley,6.325,2016-12-01,rainfall
Lower Shabelle,Sablaale,14.0,2016-12-01,rainfall
Lower Shabelle,Wanla Weyn,4.977,2016-12-01,rainfall
Bay,Baydhaba,4.312,2016-12-01,rainfall
Bay,Buur Hakaba,4.354,2016-12-01,rainfall
Bay,Diinsoor,17.496,2016-12-01,rainfall
Bay,Qansax Dheere,10.105,2016-12-01,rainfall
Bakool,Xudur,0.939,2016-12-01,rainfall
Bakool,Ceel Barde,0.854,2016-12-01,rainfall
Bakool,Tayeeglow,1.977,2016-12-01,rainfall
Bakool,Waajid,3.525,2016-12-01,rainfall
Bakool,Rab Dhuure,3.098,2016-12-01,rainfall
Lower Shabelle,Marka,0.838,2017-01-01,rainfall
Lower Shabelle,Afgooye,1.065,2017-01-01,rainfall
Lower Shabelle,Baraawe,0.435,2017-01-01,rainfall
Lower Shabelle,Kurtunwaarey,0.693,2017-01-01,rainfall
Lower Shabelle,Qoryooley,0.848,2017-01-01,rainfall
Lower Shabelle,Sablaale,0.738,2017-01-01,rainfall
Lower Shabelle,Wanla Weyn,1.374,2017-01-01,rainfall
Bay,Baydhaba,1.162,2017-01-01,rainfall
Bay,Buur Hakaba,0.817,2017-01-01,rainfall
Bay,Diinsoor,0.929,2017-01-01,rainfall
Bay,Qansax Dheere,1.064,2017-01-01,rainfall
Bakool,Xudur,0.457,2017-01-01,rainfall
Bakool,Ceel Barde,0.711,2017-01-01,rainfall
Bakool,Tayeeglow,0.631,2017-01-01,rainfall
Bakool,Waajid,0.653,2017-01-01,rainfall
Bakool,Rab Dhuure,0.401,2017-01-01,rainfall
Lower Shabelle,Marka,0.213,2017-02-01,rainfall
Lower Shabelle,Afgooye,0.638,2017-02-01,rainfall
Lower Shabelle,Baraawe,0.388,2017-02-01,rainfall
Lower Shabelle,Kurtunwaarey,0.671,2017-02-01,rainfall
Lower Shabelle,Qoryooley,0.489,2017-02-01,rainfall
Lower Shabelle,Sablaale,0.871,2017-02-01,rainfall
Lower Shabelle,Wanla Weyn,0.991,2017-02-01,rainfall
Bay,Baydhaba,0.988,2017-02-01,rainfall
Bay,Buur Hakaba,1.044,2017-02-01,rainfall
Bay,Diinsoor,1.411,2017-02-01,rainfall
Bay,Qansax Dheere,1.393,2017-02-01,rainfall
Bakool,Xudur,0.519,2017-02-01,rainfall
Bakool,Ceel Barde,0.988,2017-02-01,rainfall
Bakool,Tayeeglow,0.55,2017-02-01,rainfall
Bakool,Waajid,0.805,2017-02-01,rainfall
Bakool,Rab Dhuure,0.795,2017-02-01,rainfall
Lower Shabelle,Marka,1.668,2017-03-01,rainfall
Lower Shabelle,Afgooye,1.676,2017-03-01,rainfall
Lower Shabelle,Baraawe,1.823,2017-03-01,rainfall
Lower Shabelle,Kurtunwaarey,2.776,2017-03-01,rainfall
Lower Shabelle,Qoryooley,1.981,2017-03-01,rainfall
Lower Shabelle,Sablaale,2.317,2017-03-01,rainfall
Lower Shabelle,Wanla Weyn,2.919,2017-03-01,rainfall
Bay,Baydhaba,8.231,2017-03-01,rainfall
Bay,Buur Hakaba,3.006,2017-03-01,rainfall
Bay,Diinsoor,5.222,2017-03-01,rainfall
Bay,Qansax Dheere,8.255,2017-03-01,rainfall
Bakool,Xudur,5.841,2017-03-01,rainfall
Bakool,Ceel Barde,5.941,2017-03-01,rainfall
Bakool,Tayeeglow,5.6,2017-03-01,rainfall
Bakool,Waajid,9.416,2017-03-01,rainfall
Bakool,Rab Dhuure,9.509,2017-03-01,rainfall
Lower Shabelle,Marka,27.533,2017-04-01,rainfall
Lower Shabelle,Afgooye,32.967,2017-04-01,rainfall
Lower Shabelle,Baraawe,74.586,2017-04-01,rainfall
Lower Shabelle,Kurtunwaarey,59.756,2017-04-01,rainfall
Lower Shabelle,Qoryooley,38.495,2017-04-01,rainfall
Lower Shabelle,Sablaale,110.892,2017-04-01,rainfall
Lower Shabelle,Wanla Weyn,34.82,2017-04-01,rainfall
Bay,Baydhaba,88.655,2017-04-01,rainfall
Bay,Buur Hakaba,79.564,2017-04-01,rainfall
Bay,Diinsoor,108.557,2017-04-01,rainfall
Bay,Qansax Dheere,119.289,2017-04-01,rainfall
Bakool,Xudur,47.976,2017-04-01,rainfall
Bakool,Ceel Barde,44.98,2017-04-01,rainfall
Bakool,Tayeeglow,42.318,2017-04-01,rainfall
Bakool,Waajid,83.439,2017-04-01,rainfall
Bakool,Rab Dhuure,78.838,2017-04-01,rainfall
Lower Shabelle,Marka,61.993,2017-05-01,rainfall
Lower Shabelle,Afgooye,70.318,2017-05-01,rainfall
Lower Shabelle,Baraawe,119.822,2017-05-01,rainfall
Lower Shabelle,Kurtunwaarey,118.802,2017-05-01,rainfall
Lower Shabelle,Qoryooley,80.686,2017-05-01,rainfall
Lower Shabelle,Sablaale,158.707,2017-05-01,rainfall
Lower Shabelle,Wanla Weyn,42.33,2017-05-01,rainfall
Bay,Baydhaba,67.507,2017-05-01,rainfall
Bay,Buur Hakaba,90.932,2017-05-01,rainfall
Bay,Diinsoor,114.03,2017-05-01,rainfall
Bay,Qansax Dheere,65.935,2017-05-01,rainfall
Bakool,Xudur,39.558,2017-05-01,rainfall
Bakool,Ceel Barde,39.309,2017-05-01,rainfall
Bakool,Tayeeglow,38.538,2017-05-01,rainfall
Bakool,Waajid,44.502,2017-05-01,rainfall
Bakool,Rab Dhuure,41.621,2017-05-01,rainfall
Lower Shabelle,Marka,20.187,2017-06-01,rainfall
Lower Shabelle,Afgooye,12.879,2017-06-01,rainfall
Lower Shabelle,Baraawe,30.161,2017-06-01,rainfall
Lower Shabelle,Kurtunwaarey,20.704,2017-06-01,rainfall
Lower Shabelle,Qoryooley,16.392,2017-06-01,rainfall
Lower Shabelle,Sablaale,28.496,2017-06-01,rainfall
Lower Shabelle,Wanla Weyn,10.487,2017-06-01,rainfall
Bay,Baydhaba,10.017,2017-06-01,rainfall
Bay,Buur Hakaba,13.479,2017-06-01,rainfall
Bay,Diinsoor,13.989,2017-06-01,rainfall
Bay,Qansax Dheere,6.645,2017-06-01,rainfall
Bakool,Xudur,1.332,2017-06-01,rainfall
Bakool,Ceel Barde,1.219,2017-06-01,rainfall
Bakool,Tayeeglow,4.03,2017-06-01,rainfall
Bakool,Waajid,6.524,2017-06-01,rainfall
Bakool,Rab Dhuure,1.073,2017-06-01,rainfall
Lower Shabelle,Marka,29.799,2017-07-01,rainfall
Lower Shabelle,Afgooye,21.706,2017-07-01,rainfall
Lower Shabelle,Baraawe,31.703,2017-07-01,rainfall
Lower Shabelle,Kurtunwaarey,29.515,2017-07-01,rainfall
Lower Shabelle,Qoryooley,26.714,2017-07-01,rainfall
Lower Shabelle,Sablaale,28.461,2017-07-01,rainfall
Lower Shabelle,Wanla Weyn,12.431,2017-07-01,rainfall
Bay,Baydhaba,20.631,2017-07-01,rainfall
Bay,Buur Hakaba,21.647,2017-07-01,rainfall
Bay,Diinsoor,14.646,2017-07-01,rainfall
Bay,Qansax Dheere,11.793,2017-07-01,rainfall
Bakool,Xudur,11.339,2017-07-01,rainfall
Bakool,Ceel Barde,10.788,2017-07-01,rainfall
Bakool,Tayeeglow,30.266,2017-07-01,rainfall
Bakool,Waajid,11.596,2017-07-01,rainfall
Bakool,Rab Dhuure,1.512,2017-07-01,rainfall
Lower Shabelle,Marka,16.912,2017-08-01,rainfall
Lower Shabelle,Afgooye,6.295,2017-08-01,rainfall
Lower Shabelle,Baraawe,31.178,2017-08-01,rainfall
Lower Shabelle,Kurtunwaarey,17.797,2017-08-01,rainfall
